Soil_color,Nitrogen,Phosphorus,Potassium,pH,Crop,Fertilizer
Black,120,70,60,6.5,Maize,Urea
Black,125,70,60,6.5,Maize,Urea
Black,130,70,60,6.5,Maize,Urea
Black,135,70,60,6.5,Maize,Urea
Black,140,70,60,6.5,Maize,Urea
Black,145,70,60,6.5,Maize,Urea
Black,150,70,60,6.5,Maize,Urea
Black,120,75,40,7,Maize,Urea
Black,125,75,40,7,Maize,Urea
Black,130,75,40,7,Maize,Urea
Black,135,75,40,7,Maize,Urea
Black,140,75,40,7,Maize,Urea
Black,145,75,40,7,Maize,Urea
Black,150,75,40,7,Maize,Urea
Black,120,80,45,7.5,Maize,Urea
Black,125,80,45,7.5,Maize,Urea
Black,130,80,45,7.5,Maize,Urea
Black,135,80,45,7.5,Maize,Urea
Black,140,80,45,7.5,Maize,Urea
Black,145,80,45,7.5,Maize,Urea
Black,150,80,45,7.5,Maize,Urea
Black,120,60,55,5.5,Maize,MOP
Black,125,60,55,5.5,Maize,MOP
Black,130,60,55,5.5,Maize,MOP
Black,135,60,55,5.5,Maize,MOP
Black,140,60,55,5.5,Maize,MOP
Black,145,60,55,5.5,Maize,MOP
Black,150,60,55,5.5,Maize,MOP
Black,120,65,60,6,Maize,MOP
Black,125,65,60,6,Maize,MOP
Black,130,65,60,6,Maize,MOP
Black,135,65,60,6,Maize,MOP
Black,140,65,60,6,Maize,MOP
Black,145,65,60,6,Maize,MOP
Black,150,65,60,6,Maize,MOP
Black,120,70,40,6.5,Maize,MOP
Black,125,70,40,6.5,Maize,MOP
Black,130,70,40,6.5,Maize,MOP
Black,135,70,40,6.5,Maize,MOP
Black,140,70,40,6.5,Maize,MOP
Black,145,70,40,6.5,Maize,MOP
Black,150,70,40,6.5,Maize,MOP
Black,120,75,45,7,Maize,MOP
Black,125,75,45,7,Maize,MOP
Black,130,75,45,7,Maize,MOP
Black,135,75,45,7,Maize,MOP
Black,140,75,45,7,Maize,MOP
Black,145,75,45,7,Maize,MOP
Black,150,75,45,7,Maize,MOP
Black,120,80,50,7.5,Maize,MOP
Black,125,80,50,7.5,Maize,MOP
Black,130,80,50,7.5,Maize,MOP
Black,135,80,50,7.5,Maize,MOP
Black,140,80,50,7.5,Maize,MOP
Black,145,80,50,7.5,Maize,MOP
Black,150,80,50,7.5,Maize,MOP
Black,120,60,60,5.5,Maize,SSP
Black,125,60,60,5.5,Maize,SSP
Black,130,60,60,5.5,Maize,SSP
Black,135,60,60,5.5,Maize,SSP
Black,140,60,60,5.5,Maize,SSP
Black,145,60,60,5.5,Maize,SSP
Black,150,60,60,5.5,Maize,SSP
Black,120,65,40,6,Maize,SSP
Black,125,65,40,6,Maize,SSP
Black,130,65,40,6,Maize,SSP
Black,135,65,40,6,Maize,SSP
Black,140,65,40,6,Maize,SSP
Black,145,65,40,6,Maize,SSP
Black,150,65,40,6,Maize,SSP
Black,120,70,45,6.5,Maize,SSP
Black,125,70,45,6.5,Maize,SSP
Black,130,70,45,6.5,Maize,SSP
Black,135,70,45,6.5,Maize,SSP
Black,140,70,45,6.5,Maize,SSP
Black,145,70,45,6.5,Maize,SSP
Black,150,70,45,6.5,Maize,SSP
Black,120,75,50,7,Maize,SSP
Black,125,75,50,7,Maize,SSP
Black,130,75,50,7,Maize,SSP
Black,135,75,50,7,Maize,SSP
Black,140,75,50,7,Maize,SSP
Black,145,75,50,7,Maize,SSP
Black,150,75,50,7,Maize,SSP
Black,120,80,55,7.5,Maize,SSP
Black,125,80,30,7.5,Maize,SSP
Black,130,80,30,7.5,Maize,SSP
Black,135,80,30,7.5,Maize,SSP
Black,140,80,40,7.5,Maize,SSP
Black,145,80,40,7.5,Maize,SSP
Black,150,80,40,7.5,Maize,SSP
Black,100,40,45,6.5,Wheat,Urea
Black,105,40,45,6.5,Wheat,Urea
Black,110,40,45,6.5,Wheat,Urea
Black,115,40,45,6.5,Wheat,Urea
Black,120,40,45,6.5,Wheat,Urea
Black,100,45,50,7,Wheat,Urea
Black,105,45,50,7,Wheat,Urea
Black,110,45,50,7,Wheat,Urea
Black,115,45,50,7,Wheat,Urea
Black,120,45,50,7,Wheat,Urea
Black,100,50,55,7.5,Wheat,Urea
Black,105,50,55,7.5,Wheat,Urea
Black,110,50,55,7.5,Wheat,Urea
Black,115,50,55,7.5,Wheat,Urea
Black,120,50,55,7.5,Wheat,Urea
Black,100,55,60,6,Wheat,Urea
Black,105,55,60,6,Wheat,Urea
Black,110,55,60,6,Wheat,Urea
Black,115,55,60,6,Wheat,Urea
Black,120,55,60,6,Wheat,Urea
Black,100,60,40,6.5,Wheat,Urea
Black,105,60,40,6.5,Wheat,Urea
Black,110,60,40,6.5,Wheat,Urea
Black,115,60,40,6.5,Wheat,Urea
Black,120,60,40,6.5,Wheat,Urea
Black,100,40,55,7.5,Wheat,Urea
Black,105,40,55,7.5,Wheat,Urea
Black,110,40,55,7.5,Wheat,Urea
Black,115,40,55,7.5,Wheat,Urea
Black,120,40,55,7.5,Wheat,Urea
Black,100,45,60,6,Wheat,Urea
Black,105,45,60,6,Wheat,Urea
Black,110,45,60,6,Wheat,Urea
Black,115,45,60,6,Wheat,Urea
Black,120,45,60,6,Wheat,Urea
Black,100,50,40,6.5,Wheat,Urea
Black,105,50,40,6.5,Wheat,Urea
Black,110,50,40,6.5,Wheat,Urea
Black,115,50,40,6.5,Wheat,Urea
Black,120,50,40,6.5,Wheat,Urea
Black,100,55,45,7,Wheat,Urea
Black,105,55,45,7,Wheat,Urea
Black,110,55,45,7,Wheat,Urea
Black,115,55,45,7,Wheat,Urea
Black,120,55,45,7,Wheat,Urea
Black,100,60,50,7.5,Wheat,Urea
Black,105,60,50,7.5,Wheat,Urea
Black,110,60,50,7.5,Wheat,Urea
Black,115,60,50,7.5,Wheat,Urea
Black,120,60,50,7.5,Wheat,Urea
Red,60,40,45,6.5,Sorghum,Urea
Red,65,40,45,6.5,Sorghum,Urea
Red,70,40,45,6.5,Sorghum,Urea
Red,75,40,45,6.5,Sorghum,Urea
Red,80,40,45,6.5,Sorghum,Urea
Red,60,45,50,7,Sorghum,Urea
Red,65,45,50,7,Sorghum,Urea
Red,70,45,50,7,Sorghum,Urea
Red,75,45,50,7,Sorghum,Urea
Red,80,45,50,7,Sorghum,Urea
Red,60,50,55,7.5,Sorghum,Urea
Red,65,50,55,7.5,Sorghum,Urea
Red,70,50,55,7.5,Sorghum,Urea
Red,75,50,55,7.5,Sorghum,Urea
Red,80,50,55,7.5,Sorghum,Urea
Red,60,55,60,6,Sorghum,Urea
Red,65,55,60,6,Sorghum,Urea
Red,70,55,60,6,Sorghum,Urea
Red,75,55,60,6,Sorghum,Urea
Red,80,55,60,6,Sorghum,Urea
Red,60,60,40,6.5,Sorghum,Urea
Red,65,60,40,6.5,Sorghum,Urea
Red,70,60,40,6.5,Sorghum,Urea
Red,75,60,40,6.5,Sorghum,Urea
Red,80,60,40,6.5,Sorghum,Urea
Red,60,40,50,7,Sorghum,SSP
Red,65,40,50,7,Sorghum,SSP
Red,70,40,50,7,Sorghum,SSP
Red,75,40,50,7,Sorghum,SSP
Red,80,40,50,7,Sorghum,SSP
Red,60,45,55,7.5,Sorghum,SSP
Red,65,45,55,7.5,Sorghum,SSP
Red,70,45,55,7.5,Sorghum,SSP
Red,75,45,55,7.5,Sorghum,SSP
Red,80,45,55,7.5,Sorghum,SSP
Red,60,50,60,6,Sorghum,SSP
Red,65,50,60,6,Sorghum,SSP
Red,70,50,60,6,Sorghum,SSP
Red,75,50,60,6,Sorghum,SSP
Red,80,50,60,6,Sorghum,SSP
Red,60,55,40,6.5,Sorghum,SSP
Red,65,55,40,6.5,Sorghum,SSP
Red,70,55,40,6.5,Sorghum,SSP
Red,75,55,40,6.5,Sorghum,SSP
Red,80,55,40,6.5,Sorghum,SSP
Red,60,60,45,7,Sorghum,SSP
Red,65,60,45,7,Sorghum,SSP
Red,70,60,45,7,Sorghum,SSP
Red,75,60,45,7,Sorghum,SSP
Red,80,60,45,7,Sorghum,SSP
Red,60,40,60,6,Sorghum,Urea
Red,65,40,60,6,Sorghum,Urea
Red,70,40,60,6,Sorghum,Urea
Red,75,40,60,6,Sorghum,Urea
Red,80,40,60,6,Sorghum,Urea
Red,60,45,40,6.5,Sorghum,Urea
Red,65,45,40,6.5,Sorghum,Urea
Red,70,45,40,6.5,Sorghum,Urea
Red,75,45,40,6.5,Sorghum,Urea
Red,80,45,40,6.5,Sorghum,Urea
Red,60,50,45,7,Sorghum,Urea
Red,65,50,45,7,Sorghum,Urea
Red,70,50,45,7,Sorghum,Urea
Red,75,50,45,7,Sorghum,Urea
Red,80,50,45,7,Sorghum,Urea
Red,60,55,50,7.5,Sorghum,Urea
Red,65,55,50,7.5,Sorghum,Urea
Red,70,55,50,7.5,Sorghum,Urea
Red,75,55,50,7.5,Sorghum,Urea
Red,80,55,50,7.5,Sorghum,Urea
Red,60,60,45,6,Sorghum,Urea
Red,65,60,45,6,Sorghum,Urea
Red,70,60,45,6,Sorghum,Urea
Red,75,60,45,6,Sorghum,Urea
Red,80,60,45,6,Sorghum,Urea
Black,100,20,45,6,Cotton,Magnesium Sulphate
Black,105,20,45,6,Cotton,Magnesium Sulphate
Black,110,20,45,6,Cotton,Magnesium Sulphate
Black,115,20,45,6,Cotton,Magnesium Sulphate
Black,120,20,45,6,Cotton,Magnesium Sulphate
Black,100,25,50,6.5,Cotton,Magnesium Sulphate
Black,105,25,50,6.5,Cotton,Magnesium Sulphate
Black,110,25,50,6.5,Cotton,Magnesium Sulphate
Black,115,25,50,6.5,Cotton,Magnesium Sulphate
Black,120,25,50,6.5,Cotton,Magnesium Sulphate
Black,100,30,55,7,Cotton,Magnesium Sulphate
Black,105,30,55,7,Cotton,Magnesium Sulphate
Black,110,30,55,7,Cotton,Magnesium Sulphate
Black,115,30,55,7,Cotton,Magnesium Sulphate
Black,120,30,55,7,Cotton,Magnesium Sulphate
Black,100,20,55,7,Cotton,DAP
Black,105,20,55,7,Cotton,DAP
Black,110,20,55,7,Cotton,DAP
Black,115,20,55,7,Cotton,DAP
Black,120,20,55,7,Cotton,DAP
Black,100,25,45,7.5,Cotton,DAP
Black,105,25,45,7.5,Cotton,DAP
Black,110,25,45,7.5,Cotton,DAP
Black,115,25,45,7.5,Cotton,DAP
Black,120,25,45,7.5,Cotton,DAP
Black,100,30,50,6,Cotton,DAP
Black,105,30,50,6,Cotton,DAP
Black,110,30,50,6,Cotton,DAP
Black,115,30,50,6,Cotton,DAP
Black,120,30,50,6,Cotton,DAP
Black,100,50,50,5.5,Rice,Urea
Black,105,50,50,5.5,Rice,Urea
Black,110,50,50,5.5,Rice,Urea
Black,115,50,50,5.5,Rice,Urea
Black,120,50,50,5.5,Rice,Urea
Black,100,55,55,6,Rice,Urea
Black,105,55,55,6,Rice,Urea
Black,110,55,55,6,Rice,Urea
Black,115,55,55,6,Rice,Urea
Black,120,55,55,6,Rice,Urea
Black,100,60,60,6.5,Rice,Urea
Black,105,60,60,6.5,Rice,Urea
Black,110,60,60,6.5,Rice,Urea
Black,115,60,60,6.5,Rice,Urea
Black,120,60,60,6.5,Rice,Urea
Black,100,50,60,5.5,Rice,Urea
Black,105,50,60,5.5,Rice,Urea
Black,110,50,60,5.5,Rice,Urea
Black,115,50,60,5.5,Rice,Urea
Black,120,50,60,5.5,Rice,Urea
Black,100,55,50,6,Rice,Urea
Black,105,55,50,6,Rice,Urea
Black,110,55,50,6,Rice,Urea
Black,115,55,50,6,Rice,Urea
Black,120,55,50,6,Rice,Urea
Black,100,60,55,6.5,Rice,Urea
Black,105,60,55,6.5,Rice,Urea
Black,110,60,55,6.5,Rice,Urea
Black,115,60,55,6.5,Rice,Urea
Black,120,60,55,6.5,Rice,Urea
Black,50,30,35,6,Sorghum,Urea
Black,55,30,35,6,Sorghum,Urea
Black,60,30,35,6,Sorghum,Urea
Black,65,30,35,6,Sorghum,Urea
Black,70,30,35,6,Sorghum,Urea
Black,50,35,40,6.5,Sorghum,Urea
Black,55,35,40,6.5,Sorghum,Urea
Black,60,35,40,6.5,Sorghum,Urea
Black,65,35,40,6.5,Sorghum,Urea
Black,70,35,40,6.5,Sorghum,Urea
Black,50,40,30,7,Sorghum,Urea
Black,55,40,30,7,Sorghum,Urea
Black,60,40,30,7,Sorghum,Urea
Black,65,40,30,7,Sorghum,Urea
Black,70,40,30,7,Sorghum,Urea
Black,50,30,40,6,Sorghum,SSP
Black,55,30,40,6,Sorghum,SSP
Black,60,30,40,6,Sorghum,SSP
Black,65,30,40,6,Sorghum,SSP
Black,70,30,40,6,Sorghum,SSP
Black,50,35,30,6.5,Sorghum,SSP
Black,55,35,30,6.5,Sorghum,SSP
Black,60,35,30,6.5,Sorghum,SSP
Black,65,35,30,6.5,Sorghum,SSP
Black,70,35,30,6.5,Sorghum,SSP
Black,50,40,35,7,Sorghum,SSP
Black,55,40,35,7,Sorghum,SSP
Black,60,40,35,7,Sorghum,SSP
Black,65,40,35,7,Sorghum,SSP
Black,70,40,35,7,Sorghum,SSP
Reddish Brown,120,60,50,7.5,Wheat,DAP
Reddish Brown,100,50,45,6.5,Wheat,Urea
Reddish Brown,105,50,45,6.5,Wheat,Urea
Reddish Brown,110,50,45,6.5,Wheat,Urea
Reddish Brown,115,50,45,6.5,Wheat,Urea
Reddish Brown,120,50,45,6.5,Wheat,Urea
Reddish Brown,100,55,50,7,Wheat,Urea
Reddish Brown,105,55,50,7,Wheat,Urea
Reddish Brown,110,55,50,7,Wheat,Urea
Reddish Brown,115,55,50,7,Wheat,Urea
Reddish Brown,120,55,50,7,Wheat,Urea
Reddish Brown,100,60,40,7.5,Wheat,Urea
Reddish Brown,105,60,40,7.5,Wheat,Urea
Reddish Brown,110,60,40,7.5,Wheat,Urea
Reddish Brown,115,60,40,7.5,Wheat,Urea
Reddish Brown,120,60,40,7.5,Wheat,Urea
Black,120,60,120,6.5,Sugarcane,MOP
Black,125,60,120,6.5,Sugarcane,MOP
Black,130,60,120,6.5,Sugarcane,MOP
Black,135,60,120,6.5,Sugarcane,MOP
Black,140,60,120,6.5,Sugarcane,MOP
Black,145,60,120,6.5,Sugarcane,MOP
Black,150,60,120,6.5,Sugarcane,MOP
Black,120,65,125,7,Sugarcane,MOP
Black,125,65,125,7,Sugarcane,MOP
Black,130,65,125,7,Sugarcane,MOP
Black,135,65,125,7,Sugarcane,MOP
Black,140,65,125,7,Sugarcane,MOP
Black,145,65,125,7,Sugarcane,MOP
Black,150,65,125,7,Sugarcane,MOP
Black,120,70,130,7.5,Sugarcane,MOP
Black,125,70,130,7.5,Sugarcane,MOP
Black,130,70,130,7.5,Sugarcane,MOP
Black,135,70,130,7.5,Sugarcane,MOP
Black,140,70,130,7.5,Sugarcane,MOP
Black,145,70,130,7.5,Sugarcane,MOP
Black,150,70,130,7.5,Sugarcane,MOP
Black,120,75,135,6.5,Sugarcane,MOP
Black,125,75,135,6.5,Sugarcane,MOP
Black,130,75,135,6.5,Sugarcane,MOP
Black,135,75,135,6.5,Sugarcane,MOP
Black,140,75,135,6.5,Sugarcane,MOP
Black,145,75,135,6.5,Sugarcane,MOP
Black,150,75,135,6.5,Sugarcane,MOP
Black,120,80,140,7,Sugarcane,MOP
Black,125,80,140,7,Sugarcane,MOP
Black,130,80,140,7,Sugarcane,MOP
Black,135,80,140,7,Sugarcane,MOP
Black,140,80,140,7,Sugarcane,MOP
Black,145,80,140,7,Sugarcane,MOP
Black,150,80,140,7,Sugarcane,MOP
Black,120,60,145,7.5,Sugarcane,Urea
Black,125,60,145,7.5,Sugarcane,Urea
Black,130,60,145,7.5,Sugarcane,Urea
Black,135,60,145,7.5,Sugarcane,Urea
Black,140,60,145,7.5,Sugarcane,Urea
Black,145,60,145,7.5,Sugarcane,Urea
Black,150,60,145,7.5,Sugarcane,Urea
Black,120,65,150,6.5,Sugarcane,Urea
Black,125,65,150,6.5,Sugarcane,Urea
Black,130,65,150,6.5,Sugarcane,Urea
Black,135,65,150,6.5,Sugarcane,Urea
Black,140,65,150,6.5,Sugarcane,Urea
Black,145,65,150,6.5,Sugarcane,Urea
Black,150,65,150,6.5,Sugarcane,Urea
Black,120,70,120,7,Sugarcane,Urea
Black,125,70,120,7,Sugarcane,Urea
Black,130,70,120,7,Sugarcane,Urea
Black,135,70,120,7,Sugarcane,Urea
Black,140,70,120,7,Sugarcane,Urea
Black,145,70,120,7,Sugarcane,Urea
Black,150,70,120,7,Sugarcane,Urea
Black,120,75,125,7.5,Sugarcane,Urea
Black,125,75,125,7.5,Sugarcane,Urea
Black,130,75,125,7.5,Sugarcane,Urea
Black,135,75,125,7.5,Sugarcane,Urea
Black,140,75,125,7.5,Sugarcane,Urea
Black,145,75,125,7.5,Sugarcane,Urea
Black,150,75,125,7.5,Sugarcane,Urea
Black,120,80,130,6.5,Sugarcane,Urea
Black,125,80,130,6.5,Sugarcane,Urea
Black,130,80,130,6.5,Sugarcane,Urea
Black,135,80,130,6.5,Sugarcane,Urea
Black,140,80,130,6.5,Sugarcane,Urea
Black,145,80,130,6.5,Sugarcane,Urea
Black,150,80,130,6.5,Sugarcane,Urea
Black,120,60,135,7,Sugarcane,DAP
Black,125,60,135,7,Sugarcane,DAP
Black,130,60,135,7,Sugarcane,DAP
Black,135,60,135,7,Sugarcane,DAP
Black,140,60,135,7,Sugarcane,DAP
Black,145,60,135,7,Sugarcane,DAP
Black,150,60,135,7,Sugarcane,DAP
Black,120,65,140,7.5,Sugarcane,DAP
Black,125,65,140,7.5,Sugarcane,DAP
Black,130,65,140,7.5,Sugarcane,DAP
Black,135,65,140,7.5,Sugarcane,DAP
Black,140,65,140,7.5,Sugarcane,DAP
Black,145,65,140,7.5,Sugarcane,DAP
Black,150,65,140,7.5,Sugarcane,DAP
Black,120,70,145,6.5,Sugarcane,DAP
Black,125,70,145,6.5,Sugarcane,DAP
Black,130,70,145,6.5,Sugarcane,DAP
Black,135,70,145,6.5,Sugarcane,DAP
Black,140,70,145,6.5,Sugarcane,DAP
Black,145,70,145,6.5,Sugarcane,DAP
Black,150,70,145,6.5,Sugarcane,DAP
Black,120,75,150,7,Sugarcane,DAP
Black,125,75,150,7,Sugarcane,DAP
Black,130,75,150,7,Sugarcane,DAP
Black,135,75,150,7,Sugarcane,DAP
Black,140,75,150,7,Sugarcane,DAP
Black,145,75,150,7,Sugarcane,DAP
Black,150,75,150,7,Sugarcane,DAP
Black,120,80,120,7.5,Sugarcane,DAP
Black,125,80,120,7.5,Sugarcane,DAP
Black,130,80,120,7.5,Sugarcane,DAP
Black,135,80,120,7.5,Sugarcane,DAP
Black,140,80,120,7.5,Sugarcane,DAP
Black,145,80,120,7.5,Sugarcane,DAP
Black,150,80,120,7.5,Sugarcane,DAP
Black,120,60,125,6.5,Sugarcane,MOP
Black,125,60,125,6.5,Sugarcane,MOP
Black,130,60,125,6.5,Sugarcane,MOP
Black,135,60,125,6.5,Sugarcane,MOP
Black,140,60,125,6.5,Sugarcane,MOP
Black,145,60,125,6.5,Sugarcane,MOP
Black,150,60,125,6.5,Sugarcane,MOP
Black,120,65,130,7,Sugarcane,MOP
Black,125,65,130,7,Sugarcane,MOP
Black,130,65,130,7,Sugarcane,MOP
Black,135,65,130,7,Sugarcane,MOP
Black,140,65,130,7,Sugarcane,MOP
Black,145,65,130,7,Sugarcane,MOP
Black,150,65,130,7,Sugarcane,MOP
Black,120,70,135,7.5,Sugarcane,MOP
Black,125,70,135,7.5,Sugarcane,MOP
Black,130,70,135,7.5,Sugarcane,MOP
Black,135,70,135,7.5,Sugarcane,MOP
Black,140,70,135,7.5,Sugarcane,MOP
Black,145,70,135,7.5,Sugarcane,MOP
Black,150,70,135,7.5,Sugarcane,MOP
Black,120,75,140,6.5,Sugarcane,MOP
Black,125,75,140,6.5,Sugarcane,MOP
Black,130,75,140,6.5,Sugarcane,MOP
Black,135,75,140,6.5,Sugarcane,MOP
Black,140,75,140,6.5,Sugarcane,MOP
Black,145,75,140,6.5,Sugarcane,MOP
Black,150,75,140,6.5,Sugarcane,MOP
Black,120,80,145,7,Sugarcane,MOP
Black,125,80,145,7,Sugarcane,MOP
Black,130,80,145,7,Sugarcane,MOP
Black,135,80,145,7,Sugarcane,MOP
Black,140,80,145,7,Sugarcane,MOP
Black,145,80,145,7,Sugarcane,MOP
Black,150,80,145,7,Sugarcane,MOP
Black,120,60,150,7.5,Sugarcane,Urea
Black,125,60,150,7.5,Sugarcane,Urea
Black,130,60,150,7.5,Sugarcane,Urea
Black,135,60,150,7.5,Sugarcane,Urea
Black,140,60,150,7.5,Sugarcane,Urea
Black,145,60,150,7.5,Sugarcane,Urea
Black,150,60,150,7.5,Sugarcane,Urea
Black,120,65,120,6.5,Sugarcane,Urea
Black,125,65,120,6.5,Sugarcane,Urea
Black,130,65,120,6.5,Sugarcane,Urea
Black,135,65,120,6.5,Sugarcane,Urea
Black,140,65,120,6.5,Sugarcane,Urea
Black,145,65,120,6.5,Sugarcane,Urea
Black,150,65,120,6.5,Sugarcane,Urea
Black,120,70,125,7,Sugarcane,Urea
Black,125,70,125,7,Sugarcane,Urea
Black,130,70,125,7,Sugarcane,Urea
Black,135,70,125,7,Sugarcane,Urea
Black,140,70,125,7,Sugarcane,Urea
Black,145,70,125,7,Sugarcane,Urea
Black,150,70,125,7,Sugarcane,Urea
Black,120,75,130,7.5,Sugarcane,Urea
Black,125,75,130,7.5,Sugarcane,Urea
Black,130,75,130,7.5,Sugarcane,Urea
Black,135,75,130,7.5,Sugarcane,Urea
Black,140,75,130,7.5,Sugarcane,Urea
Black,145,75,130,7.5,Sugarcane,Urea
Black,150,75,130,7.5,Sugarcane,Urea
Black,120,80,135,6.5,Sugarcane,Urea
Black,125,80,135,6.5,Sugarcane,Urea
Black,130,80,135,6.5,Sugarcane,Urea
Black,135,80,135,6.5,Sugarcane,Urea
Black,140,80,135,6.5,Sugarcane,Urea
Black,145,80,135,6.5,Sugarcane,Urea
Black,150,80,135,6.5,Sugarcane,Urea
Black,120,60,140,7,Sugarcane,DAP
Black,125,60,140,7,Sugarcane,DAP
Black,130,60,140,7,Sugarcane,DAP
Black,135,60,140,7,Sugarcane,DAP
Black,140,60,140,7,Sugarcane,DAP
Black,145,60,140,7,Sugarcane,DAP
Black,150,60,140,7,Sugarcane,DAP
Black,120,65,145,7.5,Sugarcane,DAP
Black,125,65,145,7.5,Sugarcane,DAP
Black,130,65,145,7.5,Sugarcane,DAP
Black,135,65,145,7.5,Sugarcane,DAP
Black,140,65,145,7.5,Sugarcane,DAP
Black,145,65,145,7.5,Sugarcane,DAP
Black,150,65,145,7.5,Sugarcane,DAP
Black,120,70,150,6.5,Sugarcane,DAP
Black,125,70,150,6.5,Sugarcane,DAP
Black,130,70,150,6.5,Sugarcane,DAP
Black,135,70,150,6.5,Sugarcane,DAP
Black,140,70,150,6.5,Sugarcane,DAP
Black,145,70,150,6.5,Sugarcane,DAP
Black,150,70,150,6.5,Sugarcane,DAP
Black,120,75,120,7,Sugarcane,DAP
Black,125,75,120,7,Sugarcane,DAP
Black,130,75,120,7,Sugarcane,DAP
Black,135,75,120,7,Sugarcane,DAP
Black,140,75,120,7,Sugarcane,DAP
Black,145,75,120,7,Sugarcane,DAP
Black,150,75,120,7,Sugarcane,DAP
Black,120,80,125,7.5,Sugarcane,DAP
Black,125,80,125,7.5,Sugarcane,DAP
Black,130,80,125,7.5,Sugarcane,DAP
Black,135,80,125,7.5,Sugarcane,DAP
Black,140,80,125,7.5,Sugarcane,DAP
Black,145,80,125,7.5,Sugarcane,DAP
Black,150,80,125,7.5,Sugarcane,DAP
Black,120,60,130,6.5,Sugarcane,MOP
Black,125,60,130,6.5,Sugarcane,MOP
Black,130,60,130,6.5,Sugarcane,MOP
Black,135,60,130,6.5,Sugarcane,MOP
Black,140,60,130,6.5,Sugarcane,MOP
Black,145,60,130,6.5,Sugarcane,MOP
Black,150,60,130,6.5,Sugarcane,MOP
Black,120,65,135,7,Sugarcane,MOP
Black,125,65,135,7,Sugarcane,MOP
Black,130,65,135,7,Sugarcane,MOP
Black,135,65,135,7,Sugarcane,MOP
Black,140,65,135,7,Sugarcane,MOP
Black,145,65,135,7,Sugarcane,MOP
Black,150,65,135,7,Sugarcane,MOP
Black,120,70,140,7.5,Sugarcane,MOP
Black,125,70,140,7.5,Sugarcane,MOP
Black,130,70,140,7.5,Sugarcane,MOP
Black,135,70,140,7.5,Sugarcane,MOP
Black,140,70,140,7.5,Sugarcane,MOP
Black,145,70,140,7.5,Sugarcane,MOP
Black,150,70,140,7.5,Sugarcane,MOP
Black,120,75,145,6.5,Sugarcane,MOP
Black,125,75,145,6.5,Sugarcane,MOP
Black,130,75,145,6.5,Sugarcane,MOP
Black,135,75,145,6.5,Sugarcane,MOP
Black,140,75,145,6.5,Sugarcane,MOP
Black,145,75,145,6.5,Sugarcane,MOP
Black,150,75,145,6.5,Sugarcane,MOP
Black,120,80,150,7,Sugarcane,MOP
Black,125,80,150,7,Sugarcane,MOP
Black,130,80,150,7,Sugarcane,MOP
Black,135,80,150,7,Sugarcane,MOP
Black,140,80,150,7,Sugarcane,MOP
Black,145,80,150,7,Sugarcane,MOP
Black,150,80,150,7,Sugarcane,MOP
